OrderID,OrderDate,CustomerID,ProductName,Category,Quantity,UnitPrice,Revenue,Region,MarketingChannel,PaymentMethod
273,2025-07-13,1181,Laptop Backpack,Accessories,5,252.41,1262.05,Europe,Email,Apple Pay
274,2024-08-18,1482,Laptop Backpack,Accessories,3,358.35,1075.05,Africa,Email,Bank Transfer
275,2024-12-23,1286,Laptop Backpack,Accessories,3,78.5,235.5,Australia,Organic Search,Bank Transfer
276,2024-12-19,1488,Running Shoes,Fashion,3,40.19,120.57,North America,Email,Bank Transfer
277,2025-11-02,1131,Denim Jacket,Fashion,2,116.99,233.98,Australia,Email,Apple Pay
278,2024-05-20,1055,LED Desk Lamp,Furniture,5,134.86,674.3,North America,Referral,PayPal
279,2025-10-15,1119,Wireless Headphones,Electronics,1,218.38,218.38,Africa,Google Ads,PayPal
280,2024-01-06,1493,Office Chair,Furniture,2,215.32,430.64,Africa,Organic Search,PayPal
281,2024-10-21,1164,Laptop Backpack,Accessories,1,455.81,455.81,North America,Referral,PayPal
282,2025-07-01,1378,Wireless Headphones,Electronics,2,220.58,441.16,Europe,Google Ads,Bank Transfer
283,2025-05-22,1095,Laptop Backpack,Accessories,1,24.45,24.45,Australia,Referral,Credit Card
284,2024-12-09,1145,Denim Jacket,Fashion,5,271.67,1358.35,Europe,Referral,Bank Transfer
285,2024-10-06,1098,Smart Watch,Electronics,3,98.0,294.0,Africa,Email,PayPal
286,2024-01-15,1377,Bluetooth Speaker,Electronics,3,292.53,877.59,Europe,Meta Ads,Bank Transfer
287,2025-03-13,1263,Bluetooth Speaker,Electronics,1,212.4,212.4,North America,Meta Ads,PayPal
288,2025-05-03,1165,Yoga Mat,Sports,1,145.18,145.18,Europe,Organic Search,Apple Pay
289,2024-12-03,1154,LED Desk Lamp,Furniture,5,25.49,127.45,Asia,Meta Ads,Credit Card
290,2025-11-14,1060,Denim Jacket,Fashion,3,96.66,289.98,Australia,Email,Credit Card
291,2025-10-16,1469,Laptop Backpack,Accessories,3,315.02,945.06,Europe,Meta Ads,Bank Transfer
292,2024-06-05,1232,LED Desk Lamp,Furniture,3,219.61,658.83,Australia,Organic Search,PayPal
293,2024-09-10,1348,LED Desk Lamp,Furniture,1,272.24,272.24,Australia,Email,Credit Card
294,2025-07-31,1057,Wireless Headphones,Electronics,5,453.39,2266.95,Europe,Referral,PayPal
295,2024-06-17,1167,Office Chair,Furniture,4,75.8,303.2,Europe,Referral,Bank Transfer
296,2024-04-03,1460,Office Chair,Furniture,4,408.17,1632.68,Africa,Meta Ads,Bank Transfer
297,2025-04-12,1288,Wireless Headphones,Electronics,5,241.94,1209.7,Asia,Google Ads,Bank Transfer
298,2024-09-17,1418,Wireless Headphones,Electronics,2,297.59,595.18,North America,Organic Search,Apple Pay
299,2025-12-18,1032,Office Chair,Furniture,1,468.6,468.6,North America,Organic Search,Credit Card
300,2024-10-20,1209,Running Shoes,Fashion,2,387.6,775.2,Africa,Email,Bank Transfer
301,2025-04-04,1445,Water Bottle,Sports,4,58.52,234.08,Australia,Meta Ads,Apple Pay
302,2024-05-01,1091,Office Chair,Furniture,4,273.84,1095.36,Europe,Google Ads,Credit Card
303,2024-11-01,1237,Office Chair,Furniture,4,275.33,1101.32,Europe,Meta Ads,Bank Transfer
304,2024-12-20,1079,Laptop Backpack,Accessories,2,469.96,939.92,North America,Google Ads,Bank Transfer
305,2025-09-21,1392,Wireless Headphones,Electronics,2,118.92,237.84,North America,Referral,Credit Card
306,2025-04-02,1306,Wireless Headphones,Electronics,2,375.46,750.92,Africa,Organic Search,PayPal
307,2025-07-06,1111,Wireless Headphones,Electronics,2,261.87,523.74,Asia,Meta Ads,Apple Pay
308,2025-08-14,1306,Bluetooth Speaker,Electronics,2,164.85,329.7,Europe,Referral,PayPal
309,2025-02-27,1153,Laptop Backpack,Accessories,1,287.22,287.22,Australia,Meta Ads,Bank Transfer
310,2025-07-23,1253,Wireless Headphones,Electronics,3,471.96,1415.88,Africa,Referral,Apple Pay
311,2025-12-14,1213,Water Bottle,Sports,2,163.95,327.9,Europe,Referral,Bank Transfer
312,2024-09-03,1434,Yoga Mat,Sports,3,431.62,1294.86,Europe,Organic Search,Credit Card
313,2025-07-29,1211,Water Bottle,Sports,5,274.4,1372.0,Africa,Meta Ads,Apple Pay
314,2024-07-27,1169,Smart Watch,Electronics,4,426.62,1706.48,North America,Referral,PayPal
315,2024-02-22,1137,Water Bottle,Sports,5,309.4,1547.0,North America,Meta Ads,PayPal
316,2025-05-05,1106,Bluetooth Speaker,Electronics,3,479.37,1438.11,North America,Meta Ads,PayPal
317,2024-04-30,1382,Denim Jacket,Fashion,2,353.9,707.8,Europe,Organic Search,PayPal
318,2025-07-19,1164,Laptop Backpack,Accessories,4,243.8,975.2,Asia,Email,Apple Pay
319,2025-01-03,1262,Denim Jacket,Fashion,4,67.33,269.32,Africa,Email,PayPal
320,2025-01-14,1160,Water Bottle,Sports,1,290.01,290.01,Europe,Meta Ads,Credit Card
321,2024-09-24,1283,LED Desk Lamp,Furniture,5,365.61,1828.05,Asia,Meta Ads,PayPal
322,2024-12-03,1117,Water Bottle,Sports,5,420.01,2100.05,Africa,Referral,Apple Pay
323,2024-09-20,1390,Denim Jacket,Fashion,4,241.2,964.8,Asia,Meta Ads,PayPal
324,2025-07-13,1250,Running Shoes,Fashion,5,495.36,2476.8,North America,Referral,Credit Card
325,2024-03-17,1483,Wireless Headphones,Electronics,1,217.95,217.95,Europe,Google Ads,PayPal
326,2024-01-10,1111,Office Chair,Furniture,4,199.14,796.56,Australia,Referral,Bank Transfer
327,2025-11-06,1249,Wireless Headphones,Electronics,1,275.46,275.46,Africa,Google Ads,Credit Card
328,2025-06-26,1369,Laptop Backpack,Accessories,5,489.19,2445.95,North America,Referral,Bank Transfer
329,2024-07-02,1054,Smart Watch,Electronics,5,91.47,457.35,Europe,Referral,Apple Pay
330,2024-12-28,1136,Water Bottle,Sports,1,199.06,199.06,Africa,Organic Search,PayPal
331,2025-12-14,1115,Laptop Backpack,Accessories,1,333.79,333.79,North America,Google Ads,Bank Transfer
332,2025-01-23,1193,Office Chair,Furniture,4,46.94,187.76,North America,Meta Ads,Credit Card
333,2025-05-26,1432,Water Bottle,Sports,3,291.61,874.83,North America,Referral,Credit Card
334,2024-08-23,1108,LED Desk Lamp,Furniture,4,150.13,600.52,North America,Email,Credit Card
335,2024-07-02,1475,Bluetooth Speaker,Electronics,1,481.51,481.51,Australia,Meta Ads,Bank Transfer
336,2024-03-19,1153,Running Shoes,Fashion,5,135.43,677.15,Africa,Referral,Apple Pay
337,2025-01-28,1386,Running Shoes,Fashion,1,260.38,260.38,Asia,Google Ads,Credit Card
338,2025-03-23,1118,Smart Watch,Electronics,3,310.48,931.44,Australia,Referral,Bank Transfer
339,2024-11-30,1015,Laptop Backpack,Accessories,4,255.49,1021.96,Asia,Referral,Bank Transfer
340,2025-03-18,1095,LED Desk Lamp,Furniture,4,61.13,244.52,Australia,Email,PayPal
341,2025-12-31,1037,Smart Watch,Electronics,3,94.03,282.09,Europe,Organic Search,Apple Pay
342,2025-01-04,1054,Smart Watch,Electronics,1,472.62,472.62,Africa,Email,Apple Pay
343,2024-04-14,1067,Smart Watch,Electronics,2,226.87,453.74,Australia,Referral,Bank Transfer
344,2024-04-15,1013,Smart Watch,Electronics,3,286.03,858.09,Australia,Referral,Apple Pay
345,2025-01-29,1006,Laptop Backpack,Accessories,4,206.14,824.56,North America,Referral,PayPal
346,2025-08-08,1266,Running Shoes,Fashion,4,101.36,405.44,Asia,Email,Apple Pay
347,2025-05-19,1074,Smart Watch,Electronics,2,228.64,457.28,Africa,Email,Bank Transfer
348,2024-03-19,1184,Laptop Backpack,Accessories,2,366.03,732.06,Africa,Referral,PayPal
349,2025-04-13,1054,Running Shoes,Fashion,3,23.25,69.75,Africa,Email,Bank Transfer
350,2024-12-03,1225,Bluetooth Speaker,Electronics,4,411.43,1645.72,Australia,Meta Ads,Apple Pay
351,2024-11-24,1308,Yoga Mat,Sports,4,170.81,683.24,Africa,Email,Apple Pay
352,2025-12-12,1324,Denim Jacket,Fashion,5,395.35,1976.75,Asia,Organic Search,Apple Pay
353,2025-02-06,1186,Smart Watch,Electronics,5,115.9,579.5,Australia,Meta Ads,Credit Card
354,2025-04-17,1482,Yoga Mat,Sports,4,402.89,1611.56,North America,Organic Search,Bank Transfer
355,2024-05-22,1324,Laptop Backpack,Accessories,2,141.29,282.58,Europe,Organic Search,Bank Transfer
356,2024-03-16,1229,LED Desk Lamp,Furniture,4,299.48,1197.92,Australia,Referral,Bank Transfer
357,2025-07-10,1018,Bluetooth Speaker,Electronics,5,305.03,1525.15,North America,Google Ads,PayPal
358,2025-11-04,1340,Bluetooth Speaker,Electronics,2,330.56,661.12,North America,Referral,Bank Transfer
359,2024-12-05,1494,Water Bottle,Sports,1,25.06,25.06,Asia,Meta Ads,PayPal
360,2025-04-01,1191,Water Bottle,Sports,4,390.72,1562.88,Australia,Referral,PayPal
361,2024-12-19,1012,Denim Jacket,Fashion,1,161.81,161.81,North America,Google Ads,PayPal
362,2024-12-22,1159,Bluetooth Speaker,Electronics,4,396.45,1585.8,Australia,Organic Search,Apple Pay
363,2025-05-02,1049,Denim Jacket,Fashion,4,173.08,692.32,Asia,Google Ads,Credit Card
364,2024-01-24,1434,Bluetooth Speaker,Electronics,1,345.03,345.03,Europe,Meta Ads,PayPal
365,2025-07-19,1081,Bluetooth Speaker,Electronics,5,224.66,1123.3,Africa,Meta Ads,Bank Transfer
366,2025-10-06,1094,Running Shoes,Fashion,4,209.88,839.52,Australia,Meta Ads,Bank Transfer
367,2025-08-29,1219,Water Bottle,Sports,1,358.27,358.27,Europe,Email,Credit Card
368,2025-08-14,1052,Office Chair,Furniture,2,195.58,391.16,Europe,Organic Search,Credit Card
369,2024-09-25,1343,Denim Jacket,Fashion,5,483.64,2418.2,Asia,Referral,Bank Transfer
370,2025-09-17,1200,LED Desk Lamp,Furniture,1,187.0,187.0,Africa,Referral,PayPal
371,2025-11-20,1361,Laptop Backpack,Accessories,5,303.28,1516.4,Europe,Email,Credit Card
372,2024-09-01,1156,Smart Watch,Electronics,2,199.19,398.38,Europe,Referral,Bank Transfer
373,2025-03-04,1305,Running Shoes,Fashion,5,204.18,1020.9,Europe,Organic Search,PayPal
374,2025-07-22,1085,Denim Jacket,Fashion,3,87.34,262.02,Asia,Organic Search,Credit Card
375,2025-01-02,1487,Wireless Headphones,Electronics,4,85.54,342.16,Africa,Referral,Bank Transfer
376,2025-02-22,1350,Denim Jacket,Fashion,4,360.87,1443.48,Africa,Organic Search,PayPal
377,2024-03-25,1289,Wireless Headphones,Electronics,2,160.2,320.4,Asia,Meta Ads,Apple Pay
378,2024-06-21,1399,Denim Jacket,Fashion,5,376.41,1882.05,Africa,Referral,Credit Card
379,2025-08-09,1058,Laptop Backpack,Accessories,5,415.18,2075.9,Asia,Referral,Credit Card
380,2025-03-27,1279,Yoga Mat,Sports,4,69.16,276.64,Europe,Email,Credit Card
381,2025-04-05,1134,Bluetooth Speaker,Electronics,1,230.75,230.75,North America,Meta Ads,PayPal
382,2025-08-25,1352,Bluetooth Speaker,Electronics,5,323.73,1618.65,Europe,Referral,PayPal
383,2024-07-30,1416,Yoga Mat,Sports,1,293.64,293.64,Australia,Email,PayPal
384,2024-11-27,1360,Laptop Backpack,Accessories,3,294.91,884.73,Australia,Google Ads,PayPal
385,2025-02-25,1470,Wireless Headphones,Electronics,3,436.18,1308.54,Europe,Meta Ads,PayPal
386,2024-05-29,1364,Bluetooth Speaker,Electronics,2,385.51,771.02,Africa,Organic Search,PayPal
387,2025-08-14,1323,Laptop Backpack,Accessories,4,200.08,800.32,North America,Google Ads,Bank Transfer
388,2025-06-11,1383,Laptop Backpack,Accessories,3,238.25,714.75,Africa,Email,Credit Card
389,2024-04-05,1374,Denim Jacket,Fashion,3,428.05,1284.15,Australia,Organic Search,PayPal
390,2025-03-15,1422,Yoga Mat,Sports,4,148.9,595.6,Asia,Email,PayPal
391,2025-08-02,1436,Denim Jacket,Fashion,3,449.19,1347.57,North America,Google Ads,Credit Card
392,2025-10-03,1401,Denim Jacket,Fashion,1,79.63,79.63,Europe,Organic Search,Bank Transfer
393,2024-01-01,1490,Water Bottle,Sports,2,497.93,995.86,Europe,Email,PayPal
394,2024-10-07,1047,Bluetooth Speaker,Electronics,3,59.56,178.68,Europe,Google Ads,Bank Transfer
395,2025-10-02,1156,Yoga Mat,Sports,4,334.63,1338.52,North America,Google Ads,PayPal
396,2025-05-03,1039,Running Shoes,Fashion,5,128.57,642.85,Africa,Google Ads,Credit Card
397,2025-12-13,1175,Smart Watch,Electronics,4,353.13,1412.52,Africa,Google Ads,PayPal
398,2025-01-27,1045,Smart Watch,Electronics,1,170.41,170.41,Asia,Meta Ads,Bank Transfer
399,2024-05-16,1328,Running Shoes,Fashion,1,274.64,274.64,North America,Referral,PayPal
400,2025-03-26,1179,Yoga Mat,Sports,2,461.55,923.1,Australia,Organic Search,PayPal
401,2024-03-29,1459,Smart Watch,Electronics,2,381.17,762.34,Australia,Organic Search,Apple Pay
402,2025-03-15,1161,Running Shoes,Fashion,2,152.94,305.88,North America,Meta Ads,Apple Pay
403,2025-12-08,1013,Laptop Backpack,Accessories,2,268.52,537.04,Australia,Meta Ads,Bank Transfer
404,2024-10-29,1330,Wireless Headphones,Electronics,2,257.55,515.1,North America,Meta Ads,Bank Transfer
405,2025-10-15,1304,Smart Watch,Electronics,5,446.59,2232.95,North America,Email,Apple Pay
406,2024-05-15,1198,LED Desk Lamp,Furniture,4,195.4,781.6,Europe,Organic Search,Credit Card
407,2024-01-18,1300,Smart Watch,Electronics,1,145.85,145.85,North America,Google Ads,Bank Transfer
408,2025-06-02,1146,Office Chair,Furniture,4,223.32,893.28,Africa,Google Ads,PayPal
409,2024-10-11,1042,Laptop Backpack,Accessories,1,265.43,265.43,Europe,Meta Ads,Apple Pay
410,2025-02-04,1300,Smart Watch,Electronics,3,355.36,1066.08,Europe,Google Ads,PayPal
411,2024-03-29,1473,Water Bottle,Sports,1,237.62,237.62,Australia,Google Ads,Apple Pay
412,2025-11-13,1379,Running Shoes,Fashion,1,26.08,26.08,Europe,Google Ads,PayPal
413,2025-05-23,1487,Bluetooth Speaker,Electronics,5,268.27,1341.35,Asia,Meta Ads,Apple Pay
414,2024-05-09,1383,Laptop Backpack,Accessories,1,390.29,390.29,North America,Email,Bank Transfer
415,2024-10-05,1268,Smart Watch,Electronics,3,361.92,1085.76,Australia,Google Ads,Bank Transfer
416,2025-04-11,1261,Bluetooth Speaker,Electronics,1,259.81,259.81,Australia,Meta Ads,Apple Pay
417,2024-06-10,1130,Smart Watch,Electronics,5,343.58,1717.9,North America,Meta Ads,Credit Card
418,2024-02-15,1439,Wireless Headphones,Electronics,2,42.07,84.14,Asia,Organic Search,PayPal
419,2024-07-02,1476,Wireless Headphones,Electronics,5,405.5,2027.5,Africa,Meta Ads,Apple Pay
420,2024-09-11,1213,Bluetooth Speaker,Electronics,3,416.48,1249.44,Australia,Email,Credit Card
421,2025-05-29,1344,Wireless Headphones,Electronics,2,127.13,254.26,Australia,Google Ads,Bank Transfer
422,2024-03-11,1449,Denim Jacket,Fashion,3,391.29,1173.87,Asia,Email,Credit Card
423,2025-07-20,1233,Wireless Headphones,Electronics,3,116.32,348.96,Australia,Email,PayPal
424,2025-04-20,1188,LED Desk Lamp,Furniture,4,498.94,1995.76,Europe,Referral,PayPal
425,2024-06-03,1003,Water Bottle,Sports,1,131.84,131.84,Asia,Google Ads,Apple Pay
426,2024-01-02,1388,Water Bottle,Sports,3,69.9,209.7,Australia,Meta Ads,Bank Transfer
427,2025-05-18,1492,Wireless Headphones,Electronics,2,361.59,723.18,North America,Google Ads,PayPal
428,2025-06-16,1211,Bluetooth Speaker,Electronics,4,487.79,1951.16,North America,Referral,Credit Card
429,2025-06-01,1068,Water Bottle,Sports,1,304.11,304.11,North America,Organic Search,PayPal
430,2024-08-30,1149,Laptop Backpack,Accessories,3,464.5,1393.5,Africa,Email,Apple Pay
431,2025-04-08,1139,Yoga Mat,Sports,1,472.91,472.91,Europe,Referral,Credit Card
432,2024-06-08,1054,Running Shoes,Fashion,4,243.71,974.84,Africa,Google Ads,Apple Pay
433,2024-07-31,1231,Laptop Backpack,Accessories,4,147.2,588.8,North America,Google Ads,PayPal
434,2025-12-03,1155,LED Desk Lamp,Furniture,1,123.21,123.21,Asia,Meta Ads,Credit Card
435,2025-12-29,1127,Bluetooth Speaker,Electronics,4,266.46,1065.84,Asia,Email,PayPal
436,2024-02-01,1487,Water Bottle,Sports,4,286.86,1147.44,Australia,Meta Ads,Credit Card
437,2025-04-18,1052,Running Shoes,Fashion,1,25.74,25.74,Europe,Meta Ads,PayPal
438,2025-02-14,1190,Smart Watch,Electronics,5,301.34,1506.7,North America,Google Ads,Credit Card
439,2024-07-21,1462,Denim Jacket,Fashion,2,64.15,128.3,Asia,Google Ads,Credit Card
440,2025-04-17,1025,Running Shoes,Fashion,5,227.92,1139.6,Africa,Organic Search,Credit Card
441,2025-01-26,1349,Water Bottle,Sports,2,189.89,379.78,Europe,Email,Apple Pay
442,2025-04-01,1452,Running Shoes,Fashion,1,314.77,314.77,Australia,Meta Ads,Apple Pay
443,2025-05-25,1210,Office Chair,Furniture,4,49.27,197.08,Asia,Organic Search,PayPal
444,2025-03-05,1102,Office Chair,Furniture,2,322.76,645.52,Australia,Google Ads,Bank Transfer
445,2025-12-31,1183,Denim Jacket,Fashion,5,395.09,1975.45,Asia,Referral,Apple Pay
446,2025-02-01,1138,Running Shoes,Fashion,1,173.06,173.06,Europe,Google Ads,Apple Pay
447,2024-02-29,1414,Denim Jacket,Fashion,5,191.57,957.85,Australia,Meta Ads,PayPal
448,2024-04-12,1126,Yoga Mat,Sports,3,276.17,828.51,North America,Meta Ads,Bank Transfer
449,2024-12-29,1478,Running Shoes,Fashion,2,133.54,267.08,Asia,Email,Credit Card
450,2025-12-21,1358,Bluetooth Speaker,Electronics,5,290.53,1452.65,Australia,Meta Ads,Bank Transfer
451,2025-07-09,1158,Running Shoes,Fashion,4,38.22,152.88,North America,Meta Ads,PayPal
452,2024-01-21,1269,Denim Jacket,Fashion,1,179.23,179.23,Australia,Meta Ads,PayPal
453,2024-12-14,1367,Running Shoes,Fashion,3,48.59,145.77,Europe,Referral,PayPal
454,2024-04-23,1433,Office Chair,Furniture,3,481.07,1443.21,Asia,Organic Search,Credit Card
455,2024-12-10,1154,Bluetooth Speaker,Electronics,2,488.41,976.82,Africa,Organic Search,Apple Pay
456,2024-06-27,1362,Office Chair,Furniture,5,397.76,1988.8,Europe,Referral,PayPal
457,2025-01-22,1157,Laptop Backpack,Accessories,2,105.3,210.6,North America,Referral,Bank Transfer
458,2025-08-04,1016,Running Shoes,Fashion,5,172.74,863.7,Australia,Meta Ads,Credit Card
459,2025-05-23,1072,Bluetooth Speaker,Electronics,1,134.24,134.24,Asia,Meta Ads,Credit Card
460,2025-12-26,1343,Bluetooth Speaker,Electronics,4,25.47,101.88,Europe,Meta Ads,Credit Card
461,2024-12-24,1131,Smart Watch,Electronics,1,43.11,43.11,Africa,Organic Search,PayPal
462,2025-02-27,1252,Water Bottle,Sports,3,282.09,846.27,North America,Organic Search,PayPal
463,2024-06-15,1231,Smart Watch,Electronics,1,161.56,161.56,Asia,Email,Credit Card
464,2024-03-16,1175,Running Shoes,Fashion,4,97.23,388.92,North America,Referral,Credit Card
465,2024-12-12,1304,LED Desk Lamp,Furniture,4,358.16,1432.64,Africa,Meta Ads,Bank Transfer
466,2024-06-09,1027,Smart Watch,Electronics,3,118.66,355.98,Europe,Organic Search,Apple Pay
467,2025-11-07,1144,Laptop Backpack,Accessories,2,66.04,132.08,Africa,Referral,Bank Transfer
468,2024-06-06,1027,Bluetooth Speaker,Electronics,1,225.25,225.25,Asia,Referral,Bank Transfer
469,2024-07-23,1049,Wireless Headphones,Electronics,2,102.0,204.0,Asia,Google Ads,Bank Transfer
470,2024-04-28,1157,Water Bottle,Sports,4,254.77,1019.08,Asia,Google Ads,Bank Transfer
471,2024-07-08,1189,Water Bottle,Sports,3,109.56,328.68,North America,Email,Bank Transfer
472,2025-04-21,1134,Yoga Mat,Sports,3,290.84,872.52,Europe,Google Ads,Credit Card
473,2025-11-15,1176,Office Chair,Furniture,4,485.94,1943.76,Australia,Meta Ads,Credit Card
474,2025-01-31,1419,Office Chair,Furniture,4,483.5,1934.0,Africa,Referral,PayPal
475,2025-05-02,1153,Smart Watch,Electronics,4,453.33,1813.32,North America,Referral,PayPal
476,2024-05-03,1486,Denim Jacket,Fashion,2,475.55,951.1,Europe,Meta Ads,PayPal
477,2024-05-09,1021,Water Bottle,Sports,1,494.37,494.37,Africa,Meta Ads,PayPal
478,2025-09-01,1132,Bluetooth Speaker,Electronics,1,61.77,61.77,Australia,Organic Search,Apple Pay
479,2024-10-09,1266,Denim Jacket,Fashion,1,397.54,397.54,Australia,Referral,Bank Transfer
480,2024-04-25,1212,Running Shoes,Fashion,2,291.97,583.94,Australia,Google Ads,Credit Card
481,2025-07-30,1399,Smart Watch,Electronics,3,436.39,1309.17,Asia,Organic Search,Apple Pay
482,2025-01-27,1335,Denim Jacket,Fashion,5,312.3,1561.5,North America,Meta Ads,Apple Pay
483,2025-02-16,1073,LED Desk Lamp,Furniture,5,346.79,1733.95,Africa,Google Ads,Bank Transfer
484,2024-12-05,1353,Yoga Mat,Sports,1,377.96,377.96,Asia,Email,Credit Card
485,2024-12-11,1418,Laptop Backpack,Accessories,3,154.57,463.71,Africa,Google Ads,PayPal
486,2024-05-17,1153,Denim Jacket,Fashion,3,149.32,447.96,Africa,Referral,Credit Card
487,2024-07-11,1226,Yoga Mat,Sports,4,375.65,1502.6,Australia,Email,Credit Card
488,2025-06-11,1405,Running Shoes,Fashion,1,169.34,169.34,Australia,Organic Search,PayPal
489,2025-06-20,1450,LED Desk Lamp,Furniture,1,103.39,103.39,Europe,Google Ads,PayPal
490,2024-02-03,1233,Wireless Headphones,Electronics,3,358.22,1074.66,Asia,Email,Bank Transfer
491,2025-06-01,1203,Smart Watch,Electronics,1,136.13,136.13,Africa,Referral,Bank Transfer
492,2024-06-30,1491,Denim Jacket,Fashion,5,284.64,1423.2,Asia,Meta Ads,Apple Pay
493,2025-12-06,1046,Laptop Backpack,Accessories,1,205.55,205.55,Europe,Referral,PayPal
494,2024-08-14,1331,Yoga Mat,Sports,2,149.16,298.32,Africa,Referral,Credit Card
495,2025-11-29,1004,Denim Jacket,Fashion,2,330.74,661.48,Australia,Google Ads,PayPal
496,2024-09-15,1311,Laptop Backpack,Accessories,3,223.43,670.29,Africa,Email,Bank Transfer
497,2024-09-15,1111,Denim Jacket,Fashion,3,345.05,1035.15,Australia,Organic Search,Credit Card
498,2024-01-08,1261,Bluetooth Speaker,Electronics,5,330.72,1653.6,Australia,Email,Apple Pay
499,2025-12-01,1055,Denim Jacket,Fashion,1,181.42,181.42,Asia,Email,Apple Pay
500,2024-09-24,1335,Laptop Backpack,Accessories,2,91.97,183.94,Europe,Google Ads,Bank Transfer
501,2025-11-07,1163,Running Shoes,Fashion,1,334.59,334.59,Asia,Email,Bank Transfer
502,2025-02-18,1198,Wireless Headphones,Electronics,5,359.87,1799.35,Australia,Meta Ads,Apple Pay
503,2025-12-31,1113,Office Chair,Furniture,4,455.13,1820.52,Asia,Referral,Apple Pay
504,2024-06-23,1430,Office Chair,Furniture,2,161.02,322.04,Africa,Meta Ads,Apple Pay
505,2025-07-26,1390,Running Shoes,Fashion,3,334.13,1002.39,Europe,Email,PayPal
